gid,pid,detail,off,def,type,qb,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,box,avt,pru,spru,blz,dblz,ttsk,pap,side,high,oop,shov,scre,qbp,qbhi,qbhu,htm,tay,dot,dotr,cov,cnb,crr,yac,yaco,mbt,drp,intw,back,defpr1,defpr2,defhi,defhu1,defhu2
5070,831411,(4:00) (Shotgun) J.Garoppolo pass short middle to G.Kittle to SF 36 for 5 yards (J.Whitehead).,SF,TB,PASS,JG-0650,GK-0075,,4,SF 31,3,4,31,2,5,1,1,1,0,1,0,6,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,1,1,0,1,1,0,0,0,1,,,,,
5070,831412,"(3:22) R.Mostert left end to TB 46 for 18 yards (D.Stewart, V.Hargreaves). PENALTY on TB-D.Stewart, Lowering the Head to Initiate Contact, 15 yards, enforced at TB 46.",SF,TB,RUSH,RM-5050,,RM-5050,4,SF 36,1,10,36,2,18,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,2,,,,,
5070,831413,(3:12) M.Breida up the middle to TB 31 for no gain (C.Nassib).,SF,TB,RUSH,MB-3537,,MB-3537,4,TB 31,1,10,69,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,,
5070,831414,(2:30) R.Mostert left end to TB 29 for 2 yards (M.Stewart).,SF,TB,RUSH,RM-5050,,RM-5050,4,TB 31,2,10,69,4,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5070,831415,(2:24) (Shotgun) J.Garoppolo pass incomplete short middle to M.Breida (M.Edwards).,SF,TB,PASS,JG-0650,MB-3537,,4,TB 29,3,8,71,4,,0,0,1,0,0,0,7,4,6,0,2,0,0,0,0,0,0,0,0,1,0,0,0,11,3,1,1,0,0,0,0,0,1,0,0,RN-1300,,,,
5070,831418,"(2:10) (Shotgun) J.Winston pass short left INTERCEPTED by A.Witherspoon [D.Ford] at TB 25. A.Witherspoon for 25 yards, TOUCHDOWN.",TB,SF,PASS,JW-5650,,,4,TB 21,1,10,21,2,,0,0,1,0,0,1,6,5,4,0,0,0,0,0,0,0,1,0,1,1,1,1,0,10,-1,1,1,0,0,0,0,0,0,1,1,NB-0350,DF-1350,DF-1350,NB-0350,DF-1350
5070,831421,(2:01) (Shotgun) J.Winston pass short middle to D.Ogunbowale to TB 34 for 9 yards (F.Warner) [N.Bosa].,TB,SF,PASS,JW-5650,DO-0025,,4,TB 25,1,10,25,2,9,1,0,1,0,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,2,1,0,0,0,7,3,0,0,0,1,NB-0350,,NB-0350,NB-0350,
5070,831422,(1:53) (Shotgun) J.Winston pass short right to M.Evans pushed ob at TB 46 for 12 yards (R.Sherman).,TB,SF,PASS,JW-5650,ME-0600,,4,TB 34,2,1,34,2,12,1,1,1,0,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,2,0,0,0,1,0,0,0,0,1,,,,,
5070,831423,"(1:47) (No Huddle, Shotgun) J.Winston pass short middle to D.Ogunbowale to SF 45 for 9 yards (F.Warner).",TB,SF,PASS,JW-5650,DO-0025,,4,TB 46,1,10,46,3,9,1,0,1,1,1,0,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,4,1,0,0,0,5,2,0,0,0,1,NB-0350,,,,
5070,831424,"(1:30) (No Huddle, Shotgun) J.Winston pass short left to O.Howard pushed ob at SF 41 for 4 yards (F.Warner).",TB,SF,PASS,JW-5650,OH-0250,,4,SF 45,2,1,55,3,4,1,1,1,1,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,1,0,0,0,0,0,0,0,1,,,,,
5070,831425,(1:24) (Shotgun) J.Winston pass incomplete deep left to B.Perriman.,TB,SF,PASS,JW-5650,BP-0450,,4,SF 41,1,10,59,3,,0,0,1,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,41,5,1,0,0,0,0,0,0,0,1,,,,,
5070,831426,(1:18) (Shotgun) J.Winston pass short middle to D.Ogunbowale to SF 37 for 4 yards (F.Warner).,TB,SF,PASS,JW-5650,DO-0025,,4,SF 41,2,10,59,3,4,0,0,1,0,1,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,0,1,0,0,0,0,1,,,,,
5070,831427,"(1:05) (No Huddle, Shotgun) J.Winston pass incomplete short left to B.Perriman (A.Witherspoon).",TB,SF,PASS,JW-5650,BP-0450,,4,SF 37,3,6,63,4,,0,0,1,1,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,3,2,0,0,0,0,0,0,1,1,,,,,
5070,831428,"(1:01) (Shotgun) J.Winston pass incomplete deep right to M.Evans (R.Sherman) [N.Bosa]. The Replay Official reviewed the play for possible defensive pass interference, and the play was Upheld.",TB,SF,PASS,JW-5650,ME-0600,,4,SF 37,4,6,63,4,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,1,0,0,1,1,1,0,43,34,5,1,1,0,0,0,0,0,0,1,NB-0350,,DB-5475,NB-0350,
5070,831429,(:51) J.Garoppolo kneels to SF 36 for -1 yards.,SF,TB,RUSH,JG-0650,,JG-0650,4,SF 37,1,10,37,2,-1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,
5070,831430,(:26) J.Garoppolo kneels to SF 35 for -1 yards.,SF,TB,RUSH,JG-0650,,JG-0650,4,SF 36,2,11,36,2,-1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,
5071,831432,(14:56) S.Michel left guard to NE 19 for -1 yards (S.Tuitt).,NE,PIT,RUSH,SM-2625,,SM-2625,1,NE 20,1,10,20,1,-1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,
5071,831433,(14:17) B.Bolden right end pushed ob at NE 26 for 7 yards (M.Barron).,NE,PIT,RUSH,BB-2250,,BB-2250,1,NE 19,2,11,19,1,7,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5071,831434,(13:43) (Shotgun) J.White right end pushed ob at NE 35 for 9 yards (J.Haden).,NE,PIT,RUSH,JW-2550,,JW-2550,1,NE 26,3,4,26,2,9,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5071,831435,"(13:14) S.Michel left tackle to NE 38 for 3 yards (S.Nelson, T.Alualu).",NE,PIT,RUSH,SM-2625,,SM-2625,1,NE 35,1,10,35,2,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5071,831436,"(12:43) S.Michel right end to NE 35 for -3 yards (S.Tuitt, T.Edmunds).",NE,PIT,RUSH,SM-2625,,SM-2625,1,NE 38,2,7,38,2,-3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,
5071,831437,(12:06) (Shotgun) T.Brady pass incomplete deep middle to J.Edelman.,NE,PIT,PASS,TB-2300,JE-0100,,1,NE 35,3,10,35,2,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,4,0,0,0,0,0,0,0,0,2,,,,,
5071,831439,(11:54) J.Conner right guard to PIT 16 for 4 yards (D.Hightower).,PIT,NE,RUSH,JC-4075,,JC-4075,1,PIT 12,1,10,12,1,4,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,,,,,
5071,831440,"(11:16) (Shotgun) B.Roethlisberger pass short right to J.Smith-Schuster to PIT 23 for 7 yards (D.Hightower, S.Gilmore).",PIT,NE,PASS,BR-1100,JS-4750,,1,PIT 16,2,6,16,1,7,1,1,1,0,1,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,3,2,0,0,1,1,0,0,0,1,,,,,
5071,831441,(10:38) (Shotgun) B.Roethlisberger pass short left to J.Conner pushed ob at PIT 32 for 9 yards (S.Gilmore).,PIT,NE,PASS,BR-1100,JC-4075,,1,PIT 23,1,10,23,2,9,1,0,1,0,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,1,0,0,0,8,4,0,0,0,0,MB-1900,,,,
5071,831442,(10:07) (Shotgun) J.Conner right tackle to PIT 35 for 3 yards (S.Calhoun; L.Guy).,PIT,NE,RUSH,JC-4075,,JC-4075,1,PIT 32,2,1,32,2,3,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5071,831443,"(9:27) (Shotgun) J.Conner left guard to PIT 37 for 2 yards (P.Chung, L.Guy).",PIT,NE,RUSH,JC-4075,,JC-4075,1,PIT 35,1,10,35,2,2,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5071,831444,(8:49) (Shotgun) J.Samuels left tackle to PIT 39 for 2 yards (D.Hightower).,PIT,NE,RUSH,JS-0280,,JS-0280,1,PIT 37,2,8,37,2,2,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,,,,,
5071,831445,(8:07) (Shotgun) B.Roethlisberger pass incomplete deep right to J.Holton (J.Jones).,PIT,NE,PASS,BR-1100,JH-5125,,1,PIT 39,3,6,39,2,,0,0,1,0,0,0,7,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,41,5,1,0,0,0,0,0,0,0,1,,,,,
5071,831447,(7:54) (Shotgun) T.Brady pass incomplete short left to J.Edelman.,NE,PIT,PASS,TB-2300,JE-0100,,1,NE 18,1,10,18,1,,0,0,1,0,0,0,7,4,5,0,1,1,0,1,0,0,0,0,0,1,0,0,0,17,7,2,1,0,0,0,0,0,1,0,2,CH-3100,TW-1137,,,
5071,831448,(7:50) (Shotgun) T.Brady pass short middle to R.Burkhead to NE 35 for 17 yards (M.Hilton).,NE,PIT,PASS,TB-2300,RB-4670,,1,NE 18,2,10,18,1,17,1,1,1,0,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,0,15,2,0,0,0,0,,,,,
5071,831450,"(7:14) (Shotgun) J.White up the middle to NE 33 for 8 yards (M.Barron, D.Bush Jr.).",NE,PIT,RUSH,JW-2550,,JW-2550,1,NE 25,1,20,25,2,8,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,,,,,
5071,831451,"(6:36) (Shotgun) J.White right guard to NE 40 for 7 yards (T.Alualu, D.Bush Jr.).",NE,PIT,RUSH,JW-2550,,JW-2550,1,NE 33,2,12,33,2,7,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5071,831452,(5:58) (Shotgun) T.Brady pass short left to P.Dorsett pushed ob at NE 48 for 8 yards (J.Haden).,NE,PIT,PASS,TB-2300,PD-0800,,1,NE 40,3,5,40,2,8,1,1,1,0,1,0,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,6,0,0,0,0,1,,,,,
5071,831453,"(5:35) (No Huddle, Shotgun) J.Edelman pass short left to J.White to PIT 20 for 32 yards (C.Sutton).",NE,PIT,PASS,JE-0100,JW-2550,,1,NE 48,1,10,48,3,32,1,1,1,1,1,0,5,1,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,-6,1,0,0,0,38,1,0,0,0,1,,,,,
5071,831454,"(4:55) (No Huddle, Shotgun) T.Brady pass short right to J.Gordon for 20 yards, TOUCHDOWN.",NE,PIT,PASS,TB-2300,JG-2450,,1,PIT 20,1,10,80,5,20,1,1,1,1,1,0,4,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,20,7,1,0,0,0,JH-1375,,,,
5071,831457,(4:46) (Shotgun) J.Samuels left guard to PIT 27 for 2 yards (J.Collins).,PIT,NE,RUSH,JS-0280,,JS-0280,1,PIT 25,1,10,25,2,2,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,,
5071,831459,(3:35) (Shotgun) B.Roethlisberger pass short middle to D.Moncrief pushed ob at PIT 20 for 3 yards (J.McCourty).,PIT,NE,PASS,BR-1100,DM-2775,,1,PIT 17,2,18,17,1,3,0,0,1,0,1,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,3,0,0,0,0,1,,,,,
5071,831461,(3:05) (Shotgun) B.Roethlisberger pass short left to D.Johnson to PIT 24 for 9 yards (J.McCourty).,PIT,NE,PASS,BR-1100,DJ-1675,,1,PIT 15,3,20,15,1,9,0,0,1,0,1,0,4,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,2,0,0,1,7,2,0,0,0,1,DW-4150,,,,
5071,831463,(2:16) T.Brady pass deep middle to J.Meyers to PIT 40 for 22 yards (M.Hilton).,NE,PIT,PASS,TB-2300,JM-4162,,1,NE 38,1,10,38,2,22,1,1,0,0,1,0,6,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,25,17,3,1,0,0,5,5,1,0,0,1,ST-1150,,,,
5071,831464,(1:32) (Shotgun) T.Brady pass short left to J.White to PIT 36 for 4 yards (M.Barron).,NE,PIT,PASS,TB-2300,JW-2550,,1,PIT 40,1,10,60,4,4,1,0,1,0,1,0,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,4,3,0,0,0,0,0,0,0,0,0,TW-1137,,,,
5071,831465,"(:53) S.Michel right guard to PIT 31 for 5 yards (J.Haden, C.Heyward).",NE,PIT,RUSH,SM-2625,,SM-2625,1,PIT 36,2,6,64,4,5,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5071,831466,(:32) S.Michel right guard to PIT 29 for 2 yards (T.Edmunds).,NE,PIT,RUSH,SM-2625,,SM-2625,1,PIT 31,3,1,69,4,2,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5071,831467,"(15:00) T.Brady pass short right to J.Gordon to PIT 20 for 9 yards (J.Haden, S.Nelson).",NE,PIT,PASS,TB-2300,JG-2450,,2,PIT 29,1,10,71,4,9,1,0,0,0,1,0,7,1,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,11,7,1,1,0,0,2,0,0,0,0,2,,,,,
5071,831468,(14:28) S.Michel right guard to PIT 19 for 1 yard (T.Alualu).,NE,PIT,RUSH,SM-2625,,SM-2625,2,PIT 20,2,1,80,5,1,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,
5071,831469,(13:49) (Shotgun) T.Brady pass short middle to J.Edelman to PIT 10 for 9 yards (T.Edmunds).,NE,PIT,PASS,TB-2300,JE-0100,,2,PIT 19,1,10,81,5,9,1,0,1,0,1,0,7,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,0,0,0,5,1,0,0,0,2,,,,,
5071,831470,"(13:16) S.Michel up the middle to PIT 9 for 1 yard (C.Heyward, D.Bush Jr.).",NE,PIT,RUSH,SM-2625,,SM-2625,2,PIT 10,2,1,90,5,1,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,
5071,831471,(12:32) T.Brady pass short right to J.White to PIT 7 for 2 yards (J.Haden).,NE,PIT,PASS,TB-2300,JW-2550,,2,PIT 9,1,9,91,5,2,0,0,0,0,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,,,,,
5071,831472,(12:02) (Shotgun) T.Brady pass incomplete short left to R.Burkhead.,NE,PIT,PASS,TB-2300,RB-4670,,2,PIT 7,2,7,93,5,,0,0,1,0,0,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,2,,,,,
5071,831473,(12:00) (Shotgun) T.Brady pass incomplete short right to J.Gordon.,NE,PIT,PASS,TB-2300,JG-2450,,2,PIT 7,3,7,93,5,,0,0,1,0,0,0,6,4,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,26,0,0,1,0,0,0,0,0,0,0,2,ST-1150,TW-1137,,ST-1150,TW-1137
5071,831476,"(11:47) (Shotgun) B.Roethlisberger pass short right to R.Switzer to PIT 29 for 8 yards (D.McCourty, P.Chung).",PIT,NE,PASS,BR-1100,RS-3525,,2,PIT 21,1,10,21,2,8,1,0,1,0,1,0,4,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2,2,0,0,0,6,2,0,0,0,0,,,,,
5071,831477,(11:18) (Shotgun) B.Roethlisberger pass short right to R.Switzer to PIT 30 for 1 yard (P.Chung).,PIT,NE,PASS,BR-1100,RS-3525,,2,PIT 29,2,2,29,2,1,0,0,1,0,1,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,1,0,0,0,2,0,0,0,0,0,,,,,
5071,831478,"(10:40) (Shotgun) J.Conner up the middle to PIT 30 for no gain (D.Shelton, D.McCourty).",PIT,NE,RUSH,JC-4075,,JC-4075,2,PIT 30,3,1,30,2,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
5071,831480,"(10:00) S.Michel up the middle to NE 38 for 3 yards (B.Dupree, C.Heyward).",NE,PIT,RUSH,SM-2625,,SM-2625,2,NE 35,1,10,35,2,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5071,831481,(9:26) (Shotgun) T.Brady pass incomplete short left to R.Izzo.,NE,PIT,PASS,TB-2300,RI-0500,,2,NE 38,2,7,38,2,,0,0,1,0,0,0,7,5,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1,12,7,2,1,0,0,0,0,0,0,0,2,CH-3100,,CH-3100,CH-3100,
5071,831482,(9:22) (Shotgun) T.Brady pass incomplete short right to J.White.,NE,PIT,PASS,TB-2300,JW-2550,,2,NE 38,3,7,38,2,,0,0,1,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,3,1,0,0,0,0,0,0,0,0,1,TW-1137,,,TW-1137,
5071,831485,(9:07) (Shotgun) J.Conner left end to PIT 40 for 5 yards (J.Bentley).,PIT,NE,RUSH,JC-4075,,JC-4075,2,PIT 35,1,10,35,2,5,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,,,,,
5071,831486,(8:27) (Shotgun) J.Conner up the middle to PIT 44 for 4 yards (D.McCourty).,PIT,NE,RUSH,JC-4075,,JC-4075,2,PIT 40,2,5,40,2,4,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5071,831487,"(7:46) (Shotgun) J.Conner left end to PIT 40 for -4 yards (J.Collins, J.Simon).",PIT,NE,RUSH,JC-4075,,JC-4075,2,PIT 44,3,1,44,3,-4,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
5071,831489,(6:58) R.Burkhead left guard to NE 24 for 4 yards (K.Kelly; S.Nelson).,NE,PIT,RUSH,RB-4670,,RB-4670,2,NE 20,1,10,20,1,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,,,,,
5071,831490,(6:31) R.Burkhead up the middle to NE 27 for 3 yards (K.Kelly).,NE,PIT,RUSH,RB-4670,,RB-4670,2,NE 24,2,6,24,2,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,,
5071,831491,"(5:53) T.Brady pass short left to J.White to NE 35 for 8 yards (M.Barron, K.Kelly).",NE,PIT,PASS,TB-2300,JW-2550,,2,NE 27,3,3,27,2,8,1,1,0,0,1,0,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,2,0,0,0,6,2,0,0,0,1,,,,,
5071,831492,(5:17) T.Brady pass short middle to J.Edelman to PIT 49 for 16 yards (K.Kelly) [T.Watt].,NE,PIT,PASS,TB-2300,JE-0100,,2,NE 35,1,10,35,2,16,1,1,0,0,1,0,8,2,5,0,1,0,0,1,0,0,0,0,0,1,1,0,0,19,13,2,1,0,0,3,1,0,0,0,2,AC-1350,TW-1137,TW-1137,,
5071,831493,(4:35) T.Brady pass short left to J.Edelman to PIT 25 for 24 yards (K.Kelly).,NE,PIT,PASS,TB-2300,JE-0100,,2,PIT 49,1,10,51,3,24,1,1,0,0,1,0,8,2,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,17,10,1,0,0,0,14,2,0,0,0,2,,,,,
5071,831494,"(3:54) (Shotgun) T.Brady pass deep right to P.Dorsett for 25 yards, TOUCHDOWN.",NE,PIT,PASS,TB-2300,PD-0800,,2,PIT 25,1,10,75,4,25,1,1,1,0,1,0,6,3,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,31,25,3,2,0,0,0,0,0,0,0,1,,,,,
5071,831497,(3:49) (Shotgun) B.Roethlisberger pass incomplete deep left to D.Moncrief (J.McCourty).,PIT,NE,PASS,BR-1100,DM-2775,,2,PIT 25,1,10,25,2,,0,0,1,0,0,0,7,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,16,4,1,0,0,0,0,0,0,0,1,,,,,
5071,831498,(3:42) (Shotgun) B.Roethlisberger pass incomplete deep right to D.Moncrief.,PIT,NE,PASS,BR-1100,DM-2775,,2,PIT 25,2,10,25,2,,0,0,1,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,5,2,0,0,0,0,0,0,0,0,,,,,
5071,831499,(3:37) (Shotgun) B.Roethlisberger pass short middle to J.Smith-Schuster to PIT 44 for 19 yards (S.Gilmore).,PIT,NE,PASS,BR-1100,JS-4750,,2,PIT 25,3,10,25,2,19,1,1,1,0,1,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,3,1,0,0,4,2,0,0,0,1,,,,,
5071,831500,"(2:58) (Shotgun) B.Roethlisberger pass short left to R.Switzer to PIT 45 for 1 yard (P.Chung, J.Bentley).",PIT,NE,PASS,BR-1100,RS-3525,,2,PIT 44,1,10,44,3,1,0,0,1,0,1,0,6,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,1,0,0,0,2,0,0,0,0,0,,,,,
5071,831501,(2:20) (Shotgun) B.Roethlisberger pass incomplete deep right to J.Washington.,PIT,NE,PASS,BR-1100,JW-0934,,2,PIT 45,2,9,45,3,,0,0,1,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,35,5,1,0,0,0,0,0,0,0,0,,,,,
5071,831502,(2:15) (Shotgun) B.Roethlisberger pass short right to D.Johnson to NE 47 for 8 yards (J.McCourty).,PIT,NE,PASS,BR-1100,DJ-1675,,2,PIT 45,3,9,45,3,8,0,0,1,0,1,0,6,3,5,0,2,2,0,0,0,0,0,0,1,0,0,0,0,5,-1,1,0,0,0,9,6,0,0,0,0,,,,,
5071,831503,(2:00) (Shotgun) B.Roethlisberger pass incomplete short left to D.Moncrief (P.Chung).,PIT,NE,PASS,BR-1100,DM-2775,,2,NE 47,4,1,53,3,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,4,1,0,0,0,0,0,1,0,0,,,,,
5071,831504,(1:57) (Shotgun) T.Brady pass short left to R.Burkhead to PIT 42 for 11 yards (M.Barron).,NE,PIT,PASS,TB-2300,RB-4670,,2,NE 47,1,10,47,3,11,1,1,1,0,1,0,6,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,-4,1,0,0,0,15,3,0,0,0,2,,,,,
5071,831505,"(1:27) (No Huddle, Shotgun) T.Brady pass short left to R.Burkhead to PIT 37 for 5 yards (D.Bush Jr.).",NE,PIT,PASS,TB-2300,RB-4670,,2,PIT 42,1,10,58,3,5,1,0,1,1,1,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,4,1,0,0,0,0,0,0,0,0,,,,,
5071,831506,"(1:03) (No Huddle, Shotgun) T.Brady pass incomplete deep right to J.Edelman.",NE,PIT,PASS,TB-2300,JE-0100,,2,PIT 37,2,5,63,4,,0,0,1,1,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,4,1,0,0,0,0,0,0,0,0,,,,,
5071,831507,(1:00) (Shotgun) T.Brady pass short left to J.White ran ob at PIT 27 for 10 yards.,NE,PIT,PASS,TB-2300,JW-2550,,2,PIT 37,3,5,63,4,10,1,1,1,0,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0,0,0,7,0,0,0,0,1,,,,,
5071,831508,"(:54) (No Huddle, Shotgun) T.Brady pass short left to P.Dorsett to PIT 23 for 4 yards (T.Edmunds).",NE,PIT,PASS,TB-2300,PD-0800,,2,PIT 27,1,10,73,4,4,1,0,1,1,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,1,0,0,0,0,0,0,0,0,,,,,
5071,831509,"(:32) (No Huddle, Shotgun) T.Brady pass incomplete short middle to R.Burkhead.",NE,PIT,PASS,TB-2300,RB-4670,,2,PIT 23,2,6,77,4,,0,0,1,1,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2,1,1,0,0,0,0,0,0,0,2,TW-1137,,,,
5071,831510,(:27) (Shotgun) T.Brady pass incomplete short right to J.White (T.Edmunds) [T.Watt].,NE,PIT,PASS,TB-2300,JW-2550,,2,PIT 23,3,6,77,4,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,1,0,0,1,1,1,0,20,13,2,1,0,0,0,0,0,0,0,2,BD-1200,TW-1137,TW-1137,BD-1200,TW-1137
5071,831513,(:17) (Shotgun) J.Conner up the middle to PIT 29 for 4 yards (P.Chung).,PIT,NE,RUSH,JC-4075,,JC-4075,2,PIT 25,1,10,25,2,4,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
